Transaction_ID,Date,Customer_ID,Customer_Age,Gender,Region,Product_Category,Units_Sold,Marketing_Spend,Revenue,Discount_Percent,Customer_Satisfaction,Profit
TXN11120,2024-05-25,1492,,Male,,Finance,15,3355.0,30949,22,,20785.22
TXN11121,2025-08-06,1046,62.0,male, north ,Software,13,7563.0,36955,28,8.0,19044.6
TXN11122,2023-07-02,1490,42.0,Female,South,Software,7,2163.0,15149,13,8.0,11016.63
TXN11123,2024-08-24,1394,23.0,Female,North,Finance,18,362.0,25652,36,8.0,16055.28
TXN11124,2023-05-01,1210,53.0,Female,West,Electronics,7,1195.0,44915,9,8.0,39677.65
TXN11125,2023-01-23,1051,63.0,Male,North,Finance,3,5255.0,32871,39,4.0,14796.31
TXN11126,2025-02-23,1442,63.0,Male,South,Retail,2,8511.0,29414,23,3.0,14137.78
TXN11127,2024-03-27,1350,27.0,Male,West,Retail,7,3221.0,6737,1,1.0,3448.63
TXN11128,2023-09-13,1168,59.0,Male,West,Finance,1,2459.0,28740,37,2.0,15647.2
TXN11129,2024-06-22,1039,21.0,Male,South,Software,3,9655.0,40349,24,6.0,21010.24
TXN11130,2024-04-21,1117,51.0,Female,North,Electronics,11,5538.0,30184,14,10.0,20420.24
TXN11131,2024-03-21,1471,53.0,Female,East,Electronics,1,4394.0,32960,26,8.0,19996.4
TXN11132,2023-09-02,1249,29.0,Female,West,Healthcare,3,9550.0,28039,17,10.0,13722.37
TXN11133,2024-12-27,1237,41.0,Other,East,Retail,5,3189.0,36817,30,4.0,22582.9
TXN11134,2023-07-13,1020,60.0,Female,,Software,14,,41387,10,8.0,35925.3
TXN11135,2024-11-02,1032,22.0,Male,North,Electronics,14,1912.0,20590,23,7.0,13942.3
TXN11136,2024-07-12,1174,68.0,Female,North,Healthcare,19,3386.0,29274,37,8.0,15056.62
TXN11137,2023-09-10,1353,61.0,Other,East,Finance,3,9980.0,25978,12,2.0,12880.64
TXN11138,2025-05-17,1220,68.0,Female,West,Software,15,2405.0,29196,14,3.0,22703.56
TXN11139,2023-04-02,1483,21.0,Male,West,Healthcare,5,,47298,22,8.0,35580.44
TXN11140,2025-08-11,1312,66.0,Male,West,Retail,6,3365.0,2222,17,8.0,-1520.74
TXN11141,2023-06-27,1134,36.0,Male,,Finance,13,7871.0,5559,12,8.0,-2979.08
TXN11142,2023-08-07,1064,21.0,Male,West,Healthcare,5,732.0,9882,30,8.0,6185.4
TXN11143,2026-03-07,1242,38.0,Male,East,Finance,13,8487.0,48309,28,4.0,26295.48
TXN11144,2025-11-16,1266,,Male,West,Software,19,4708.0,49486,24,3.0,32901.36
TXN11145,2025-03-08,1117,41.0,Male,North,Retail,18,778.0,4580,27,4.0,2565.4
TXN11146,2025-01-24,1132,55.0,Male,North,Software,12,4486.0,34286,4,10.0,28428.56
TXN11147,2024-02-08,1012,35.0,Female,North,Retail,18,,26355,33,7.0,8105.85
TXN11148,2023-03-10,1100,25.0,Other,East,Software,1,362.0,25628,39,7.0,15271.08
TXN11149,2023-12-15,1487,64.0,Male,,Electronics,14,6939.0,39414,15,2.0,26562.9
TXN11150,2025-07-26,1132,34.0,,North,Healthcare,5,4694.0,27050,19,1.0,17216.5
TXN11151,2025-09-02,1353,46.0,Male,West,Retail,4,,41521,29,7.0,26348.91
TXN11152,2025-05-10,1315,48.0,Other,West,Software,10,2978.0,9489,19,6.0,4708.09
TXN11153,2025-02-22,1082,25.0,Other,West,Electronics,12,6059.0,18749,22,,8565.22
TXN11154,2023-10-13,1391,60.0,Male,West,Electronics,13,2588.0,14120,18,1.0,8990.4
TXN11155,2023-01-02,1268,57.0,Female,North,Software,11,6406.0,42922,20,,27931.6
TXN11156,2024-03-18,1136,35.0,Female,North,Healthcare,14,3936.0,18598,23,8.0,10384.46
TXN11157,2024-06-15,1495,30.0,Other,,Finance,10,2616.0,37190,2,10.0,33830.2
TXN11158,2023-12-19,1396,33.0,Female,North,Electronics,4,9250.0,7098,14,4.0,-3145.72
TXN11159,2024-05-12,1364,22.0,Other,West,Retail,7,6687.0,21370,22,2.0,9981.6
TXN11160,2026-01-11,1022,60.0,Female,East,Software,4,6773.0,37330,39,9.0,15998.3
TXN11161,2025-08-21,1127,55.0,Male,East,Healthcare,9,,49796,17,4.0,31768.68
TXN11162,2026-01-17,1277,65.0,Female,East,Software,7,1490.0,19659,6,6.0,16989.46
TXN11163,2025-10-06,1109,28.0,Male,South,Electronics,12,4143.0,20419,38,10.0,8516.78
TXN11164,2024-11-27,1427,19.0,Male,East,Healthcare,17,1362.0,40277,37,5.0,24012.51
TXN11165,2026-02-24,1067,58.0,Male,South,Finance,10,7402.0,34008,3,10.0,25585.76
TXN11166,2025-04-03,1486,21.0,Female,North,Retail,7,870.0,16106,3,2.0,14752.82
TXN11167,2023-11-20,1159,30.0,Female,East,Finance,2,4382.0,44968,18,10.0,32491.76
TXN11168,2023-09-27,1064,40.0,male,West,Electronics,10,1155.0,38373,27,8.0,26857.29
TXN11169,2026-01-19,1333,33.0,Male,East,Healthcare,11,1771.0,17676,22,5.0,12016.28
TXN11170,2023-01-16,1086,67.0,Male,,Retail,1,6344.0,2200,23,2.0,-4650.0
TXN11171,2023-08-24,1477,58.0,Male,East,electronics,5,9497.0,46268,6,2.0,33994.92
TXN11172,2024-03-25,1064,38.0,Other,East,Healthcare,16,7300.0,28849,15,1.0,17221.65
TXN11173,2024-01-21,1169,32.0,Other,South,Finance,2,5769.0,17460,3,9.0,11167.2
TXN11174,2025-04-09,1118,38.0,male,East,Electronics,1,355.0,23108,24,10.0,17207.08
TXN11175,2024-05-04,1138,58.0,Female,South,Retail,16,4081.0,13817,27,10.0,6005.41
TXN11176,2023-08-17,1437,67.0,Female,South,Finance,11,3974.0,17986,18,4.0,10774.52
TXN11177,2024-10-16,1351,54.0,Other,West,Software,13,7354.0,20730,36,2.0,5913.2
TXN11178,2023-01-09,1153,24.0,Female,South,Retail,9,6605.0,9988,20,5.0,1385.4
TXN11179,2023-04-03,1105,35.0,Male,East,Healthcare,17,1586.0,6927,19,5.0,4024.87
TXN11180,2026-01-02,1394,44.0,Female,North,Finance,3,3635.0,3618,27,4.0,-993.86
TXN11181,2023-12-13,1209,28.0,Male,East,Retail,15,7799.0,42581,9,4.0,30949.71
TXN11182,2025-10-12,1204,21.0,Other,West,Software,12,614.0,19674,12,5.0,16699.12
TXN11183,2024-11-14,1141,29.0,,North,Electronics,1,3115.0,514,17,4.0,-2688.38
TXN11184,2024-07-31,1173,34.0,Female,North,Finance,5,6077.0,1980,8,3.0,-4255.4
TXN11185,2023-01-24,1461,37.0,Female,West,Retail,13,4188.0,19814,0,3.0,15626.0
TXN11186,2023-08-27,1273,63.0,Male,North,Electronics,7,1145.0,20466,4,2.0,18502.36
TXN11187,2025-05-24,1004,50.0,Male,South,Electronics,3,7588.0,22851,10,9.0,12977.9
TXN11188,2023-03-01,1265,53.0,Male,North,Finance,4,8581.0,11517,12,4.0,1553.96
TXN11189,2024-12-23,1062,35.0,Male,North,Healthcare,17,2420.0,8772,18,8.0,4773.04
TXN11190,2025-07-12,1229,23.0,Other,,Healthcare,17,8177.0,20866,8,2.0,11019.72
TXN11191,2025-06-25,1165,61.0,Female,West,Healthcare,15,2584.0,30437,5,9.0,26331.15
TXN11192,2023-06-09,1269,56.0,Male,West,Healthcare,2,5772.0,23997,20,5.0,13425.6
TXN11193,2025-08-10,1288,21.0,Male,West,Healthcare,2,6422.0,33315,34,1.0,15565.9
TXN11194,2026-01-13,1152,45.0,Other,East,Electronics,12,7867.0,35340,10,10.0,23939.0
TXN11195,2025-02-10,1341,,male,South,Finance,2,7280.0,48665,31,6.0,26298.85
TXN11196,2025-05-22,1429,22.0,Male,West,Healthcare,13,438.0,41905,21,5.0,32666.95
TXN11197,2025-11-29,1232,69.0,Other,West,Electronics,16,8662.0,4817,36,6.0,-5579.12
TXN11198,2026-01-19,1387,52.0,Other,West,Electronics,7,928.0,48408,34,6.0,31021.28
TXN11199,2024-07-20,1337,61.0,male,North,Electronics,2,8990.0,40198,2,6.0,30404.04
TXN10636,2024-09-04,1243,57.0,Male,South,Healthcare,5,2250.0,36683,30,5.0,23428.1
TXN10683,2023-06-12,1344,50.0,male,North,Finance,17,8963.0,18711,25,3.0,5070.25
TXN11033,2023-05-03,1323,,Male,South,Healthcare,18,6131.0,23647,39,8.0,8293.67
TXN10190,2023-04-03,1303,41.0,Female,East,Software,16,2362.0,44232,16,9.0,34792.88
TXN11083,2025-06-06,1242,63.0,Male,East,Retail,11,7252.0,31912,35,8.0,13490.8
TXN10283,2023-12-04,1281,49.0,Male,East,Electronics,7,7221.0,20780,13,10.0,10857.6
TXN10817,2025-07-05,1308,55.0,Other,East,Software,14,6469.0,46969,37,3.0,23121.47
TXN10314,2023-03-01,1095,61.0,Male,South,Software,10,8091.0,49816,19,3.0,32259.96
TXN10537,2025-08-21,1493,35.0,Other,West,Healthcare,3,5543.0,42349,30,4.0,24101.3
TXN10664,2024-10-24,1347,60.0,Male,,Healthcare,19,651.0,39694,22,4.0,30310.32
TXN10239,2025-11-06,1101,26.0,Other,North,Finance,10,9774.0,43098,30,,20394.6
TXN10135,2024-09-21,1094,25.0,Female,West,Electronics,16,2374.0,29441,17,2.0,22062.03
TXN10335,2023-09-16,1435,25.0,Male,West,Retail,16,8615.0,2062,8,4.0,-6717.96
TXN10189,2024-10-09,1290,18.0,Other,,Finance,13,8808.0,28185,15,10.0,15149.25
TXN10838,2025-12-02,1016,42.0,Male,South,electronics,9,5106.0,8295,26,1.0,1032.3
TXN10321,2023-06-28,1133,66.0,Other,,Software,2,4765.0,26476,38,7.0,11650.12
TXN11146,2025-01-24,1132,55.0,Male,North,Software,12,4486.0,34286,4,10.0,28428.56
TXN10228,2025-07-27,1082,,Female, north ,Electronics,15,2289.0,4067,12,9.0,1289.96
TXN10480,2024-11-20,1261,37.0,Other,West,Retail,8,8938.0,48367,8,3.0,35559.64
TXN11043,2025-06-12,1367,37.0,Male,East,Finance,7,4857.0,42197,22,3.0,28056.66
TXN11006,2026-03-01,1237,46.0,,South,Electronics,5,998.0,6383,14,9.0,4491.38
TXN10306,2023-11-26,1360,37.0,Male,North,Software,4,5178.0,42273,18,4.0,29485.86
TXN11092,2024-12-26,1019,30.0,Female,,Healthcare,16,8306.0,45786,13,10.0,31527.82
TXN10568,2023-01-11,1128,64.0,Female,North,Finance,9,,34585,33,7.0,18420.95
TXN10220,2023-07-04,1306,50.0,Male,South,Software,15,1889.0,34493,39,,19151.73
TXN10831,2023-11-03,1071,,Other,South,Electronics,2,4756.0,21104,0,2.0,16348.0
TXN10581,2023-03-08,1205,36.0,Female,West,Electronics,3,6175.0,15630,11,8.0,7735.7
TXN10198,2025-12-27,1324,22.0,Female,South,Software,3,3879.0,9362,1,4.0,5389.38
TXN10916,2023-05-14,1210,51.0,Other,South,Retail,11,7440.0,29039,15,1.0,17243.15
TXN10455,2023-03-21,1224,22.0,Male,North,Software,18,1537.0,28993,27,3.0,19627.89
TXN11154,2023-10-13,1391,60.0,Male,West,Electronics,13,2588.0,14120,18,1.0,8990.4
TXN11159,2024-05-12,1364,22.0,Other,West,Retail,7,6687.0,21370,22,2.0,9981.6
TXN11070,2024-09-09,1177,28.0,Other,North,Retail,14,,25153,4,2.0,17764.88
TXN10708,2024-10-17,1290,35.0,male,East,Retail,10,5071.0,47825,11,1.0,37493.25
TXN10065,2023-12-16,1472,21.0,Female,East,Finance,1,9264.0,49469,17,9.0,31795.27
TXN10211,2025-05-15,1281,42.0,Other,West,Finance,14,4005.0,41903,2,2.0,37059.94
TXN10548,2023-09-09,1207,46.0,Other,North,Electronics,17,6491.0,31451,6,4.0,23072.94
TXN11064,2025-09-07,1183,18.0,Male,North,Retail,8,4300.0,25272,38,4.0,11368.64
TXN10984,2025-07-01,1382,37.0,Other,,Finance,5,4441.0,34345,37,1.0,17196.35
TXN10159,2025-09-06,1248,32.0,Male,West,Software,2,4496.0,42291,4,2.0,36103.36
TXN10430,2026-02-15,1023,32.0,Other,South,Finance,1,3718.0,33989,37,5.0,17695.07
TXN10484,2025-02-24,1307,30.0,Other,West,Retail,6,9335.0,12222,39,5.0,-1879.58
TXN10049,2024-04-26,1065,66.0,Female,East,Finance,9,9077.0,44074,18,3.0,27063.68
TXN10081,2023-02-09,1276,59.0,Other,North,Finance,14,6492.0,44722,14,8.0,31968.92
TXN10641,2023-12-19,1336,31.0,Male,North,Retail,12,7289.0,9649,13,8.0,1105.63
TXN10589,2023-02-20,1115,48.0,Other,East,Electronics,5,720.0,13932,18,5.0,10704.24
TXN10623,2025-01-23,1202,59.0,Female,East,Retail,5,7953.0,6046,12,4.0,-2632.52
TXN11060,2023-06-25,1398,66.0,,West,Retail,14,4313.0,19431,15,10.0,12203.35
TXN10613,2023-06-24,1333,51.0,,West,Electronics,3,1947.0,18891,0,2.0,16944.0
TXN10347,2026-01-08,1470,18.0,Other,South,Finance,5,3630.0,25326,28,1.0,14604.72
TXN11017,2023-03-19,1040,66.0,Other,West,Finance,13,3130.0,25000,16,7.0,17870.0
TXN10331,2023-05-16,1158,,Female,North,Retail,2,,41151,28,5.0,27587.72
TXN10639,2024-11-10,1098,53.0,Male,South,Healthcare,16,2536.0,39131,13,6.0,31507.97
TXN10248,2024-07-03,1351,,Other,West,Retail,13,9598.0,7039,6,10.0,-2981.34
TXN10435,2025-01-31,1338,20.0,Male,,Software,12,9614.0,37591,1,10.0,27601.09
TXN10824,2026-04-05,1484,29.0,Other,West,Electronics,12,4520.0,33512,19,,22624.72
TXN10547,2024-04-21,1246,41.0,Other,South,Electronics,7,6429.0,12022,13,4.0,4030.14
TXN10408,2023-03-24,1298,52.0,Other,East,Finance,4,5461.0,31721,38,9.0,14206.02
TXN10340,2025-06-08,1337,60.0,Male,South,Healthcare,13,9346.0,21196,22,7.0,7186.88
TXN11024,2025-08-23,1061,52.0,Female,West,Retail,3,2317.0,15163,39,4.0,6932.43
TXN10567,2023-03-06,1332,53.0,Male,East,Electronics,18,204.0,39583,34,5.0,25920.78
TXN10280,2026-02-22,1370,52.0,Other,West,electronics,2,9362.0,21907,2,4.0,12106.86
TXN10186,2024-01-02,1307,49.0,Male,West,Electronics,7,9437.0,33925,32,2.0,13632.0
TXN10798,2024-07-24,1087,54.0,Female,East,Retail,4,4704.0,17948,22,2.0,9295.44
TXN10148,2023-07-03,1138,60.0,Male,South,Software,18,8648.0,30190,18,6.0,16107.8
TXN10320,2024-10-21,1354,61.0,Female,West,Retail,8,,896,17,5.0,-2668.32
TXN10912,2023-10-04,1292,38.0,Male,North,Retail,2,4792.0,6970,5,10.0,1829.5
TXN10967,2024-09-25,1321,35.0,Female,South,Electronics,17,5647.0,18450,32,3.0,6899.0
TXN10930,2024-08-20,1416,59.0,Other,East,Healthcare,14,,26437,22,4.0,14957.86
TXN11076,2023-08-27,1480,29.0,male,West,Retail,12,4917.0,14901,32,4.0,5215.68
TXN10350,2025-06-15,1081,68.0,Other,East,Retail,4,9363.0,36735,14,1.0,22229.1
TXN10819,2023-11-19,1441,50.0,Female,East,Retail,13,1857.0,37463,0,1.0,35606.0
TXN10534,2023-03-27,1147,55.0,Male,South,Healthcare,2,9291.0,4635,6,5.0,-4934.1
TXN11116,2024-08-04,1010,45.0,Other,West,Healthcare,10,8504.0,19434,26,,5877.16
TXN10027,2023-07-21,1310,,Female,West,Electronics,9,2792.0,3220,27,6.0,-441.4
TXN11023,2024-04-23,1272,20.0,Other,East,Retail,19,1282.0,29462,3,3.0,27296.14
TXN10142,2023-02-15,1389,61.0,Female,West,Retail,7,1426.0,49837,38,6.0,29472.94
TXN10288,2025-08-27,1201,55.0,Male,North,Healthcare,15,3032.0,14013,7,10.0,10000.09
TXN10845,2023-06-18,1052,28.0,Other,West,Software,18,2043.0,43792,36,9.0,25983.88
TXN10439,2023-06-05,1080,21.0,Other,West,Software,7,4763.0,27138,5,5.0,21018.1
